"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45098956","ND01","https://www.petfinder.com/dog/copper-45098956/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Coonhound",NA,FALSE,"FALSE","Black","Yellow / Tan / Blond / Fawn",NA,"Adult","Male","Large","Short",FALSE,TRUE,NA,FALSE,TRUE,NA,NA,NA,"Copper","Copper is current on his canine vaccinations, de-wormed and house trained. You can visit him anytime Tuesday- Friday 1pm- 6pm...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45098956/1/?bust=1561662550","adoptable","2019-06-27T19:10:29+0000","Minot","ND","58702","US","ND",2019-06-28
"45086014","ND01","https://www.petfinder.com/dog/billy-ray-45086014/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Shepherd",NA,TRUE,"FALSE","Yellow / Tan / Blond / Fawn",NA,NA,"Adult","Male","Large","Short",FALSE,TRUE,NA,FALSE,TRUE,NA,NA,NA,"Billy Ray","Billy Ray is current on his canine vaccinations, de-wormed and house trained. You can visit him anytime Tuesday- Friday 1pm-...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45086014/1/?bust=1561516148","adoptable","2019-06-27T19:07:11+0000","Minot","ND","58702","US","ND",2019-06-28
"45073174","ND13","https://www.petfinder.com/dog/prince-45073174/nd/jamestown/prairie-paws-rescue-nd13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua",NA,TRUE,"FALSE","Golden",NA,NA,"Young","Male","Small","Short",TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Prince","Prince is a Male Chihuahua mix who was born around September 2018.
We will get more details about him after...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45073174/2/?bust=1561438842","adoptable","2019-06-25T05:02:38+0000","Jamestown","ND","58401","US","ND",2019-06-28
"45073164","ND13","https://www.petfinder.com/dog/rocky-45073164/nd/jamestown/prairie-paws-rescue-nd13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua",NA,TRUE,"FALSE","Black","Golden",NA,"Young","Male","Small","Medium",TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Rocky","Rocky is a male long hair Chihuahua mix. Born October 2018.
More detail to follow after vet visit and after...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45073164/1/?bust=1561438628","adoptable","2019-06-25T04:59:04+0000","Jamestown","ND","58401","US","ND",2019-06-28
"45031701","ND01","https://www.petfinder.com/dog/dracsis-45031701/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Australian Cattle Dog / Blue Heeler","Husky",TRUE,"FALSE","Tricolor (Brown, Black, & White)","White / Cream",NA,"Adult","Male","Large","Short",TRUE,TRUE,NA,FALSE,TRUE,NA,NA,NA,"Dracsis","Dracsis is current on his canine vaccinations, neutered, de-wormed and house trained. You can visit him anytime Tuesday- Friday 1pm-...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45031701/1/?bust=1561063905","adoptable","2019-06-20T20:54:12+0000","Minot","ND","58702","US","ND",2019-06-28
"45023341","ND13","https://www.petfinder.com/dog/carlos-star-adopted-star-45023341/nd/jamestown/prairie-paws-rescue-nd13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua",NA,FALSE,"FALSE","White / Cream",NA,NA,"Adult","Male","Small","Short",TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,NA,"Carlos-*adopted*","Carlos is a male Chihuahua who was born around 11/19/2011. He was a previous Prairie Paws rescue dog and returned...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45023341/3/?bust=1560984624","adoptable","2019-06-19T22:59:42+0000","Jamestown","ND","58401","US","ND",2019-06-28
"44943399","ND01","https://www.petfinder.com/dog/zoe-44943399/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Labrador Retriever","Terrier",TRUE,"FALSE","Yellow / Tan / Blond / Fawn",NA,NA,"Adult","Female","Large","Wire",FALSE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,"Zoe","Zoe is current on her canine vaccinations, de-wormed and house trained. You can visit her anytime Tuesday- Friday 1pm- 6pm...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44943399/1/?bust=1560225423","adoptable","2019-06-11T04:02:21+0000","Minot","ND","58702","US","ND",2019-06-28
"44939021","ND01","https://www.petfinder.com/dog/nala-44939021/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Pit Bull Terrier",NA,TRUE,"FALSE","Brindle",NA,NA,"Adult","Female","Large","Short",FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,NA,"Nala","Nala is current on her canine vaccinations, spayed, de-wormed and house trained. You can visit her anytime Tuesday- Friday 1pm-...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44939021/1/?bust=1560207008","adoptable","2019-06-10T22:51:33+0000","Minot","ND","58702","US","ND",2019-06-28
"44939015","ND01","https://www.petfinder.com/dog/bellammo-44939015/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Terrier",NA,TRUE,"FALSE","White / Cream","Yellow / Tan / Blond / Fawn",NA,"Adult","Female","Medium","Short",TRUE,TRUE,NA,FALSE,TRUE,NA,NA,FALSE,"Bellammo","Bellammo is a female Terrier mix. She is one year old and mostly white in color. This cute girl is...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44939015/1/?bust=1560207313","adoptable","2019-06-10T22:49:06+0000","Minot","ND","58702","US","ND",2019-06-28
"44938373","SC416","https://www.petfinder.com/dog/triton-44938373/nd/sawyer/for-belles-sake-rescue-and-rehabilitation-sc416/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Airedale Terrier","Labrador Retriever",TRUE,"FALSE","Black","White / Cream",NA,"Baby","Male","Medium","Short",TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"TRITON","Triton came to rescue with his 7 siblings. This is the second litter of pups received unfortunately from the same...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44938373/1/?bust=1560197834","adoptable","2019-06-10T20:18:02+0000","Sawyer","ND","58781","US","ND",2019-06-28
