"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45093207","NE111","https://www.petfinder.com/dog/rosie-45093207/ne/hastings/start-over-rover-inc-ne111/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua","Rat Terrier",TRUE,"FALSE",NA,NA,NA,"Young","Female","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Rosie",NA,"NA",NA,"adoptable","2019-06-26T22:01:25+0000","Hastings","NE","68901","US","NE",2019-06-28
"45077671","NE59","https://www.petfinder.com/dog/claire-45077671/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Labrador Retriever",NA,TRUE,"FALSE","Golden",NA,NA,"Adult","Female","Medium","Medium",TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,TRUE,"Claire","I&#039;m an easy-going gal who isn&#039;t asking for much: just some back scratches and a comfy place to lay down!...","sweet|snuggly|shy","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077671/1/?bust=1561476194","adoptable","2019-06-25T15:26:40+0000","Kearney","NE","68845","US","NE",2019-06-28
"45077540","NE59","https://www.petfinder.com/dog/frankie-45077540/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Newfoundland Dog","Cattle Dog",TRUE,"FALSE","Black","Gray / Blue / Silver",NA,"Adult","Male","Large","Medium",TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,TRUE,"Frankie","I have blossomed in to such a great dog! Here is my story: When I came in to the shelter,...","loving|sweet|mellow","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077540/1/?bust=1561475403","adoptable","2019-06-25T15:10:21+0000","Kearney","NE","68845","US","NE",2019-06-28
"45077428","NE13","https://www.petfinder.com/dog/atlas-45077428/ne/grand-island/central-nebraska-humane-society-ne13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Labrador Retriever",NA,TRUE,"FALSE","Black",NA,NA,"Baby","Male","Medium","Medium",TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Atlas",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077428/1/?bust=1561471894","adoptable","2019-06-25T14:12:03+0000","Grand Island","NE","68801","US","NE",2019-06-28
"45077414","NE13","https://www.petfinder.com/dog/doug-45077414/ne/grand-island/central-nebraska-humane-society-ne13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua","Terrier",TRUE,"FALSE","Yellow / Tan / Blond / Fawn",NA,NA,"Adult","Male","Small","Short",TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Doug",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077414/1/?bust=1561471634","adoptable","2019-06-25T14:07:33+0000","Grand Island","NE","68801","US","NE",2019-06-28
"45077403","NE59","https://www.petfinder.com/dog/willie-45077403/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Beagle","Shepherd",TRUE,"FALSE","Golden","White / Cream",NA,"Adult","Male","Medium","Medium",TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,"Willie","I am a well-mannered guy that enjoys being around people! I&#039;d make a really good companion. I am wary of...","friendly|outgoing|energetic","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077403/2/?bust=1561471260","adoptable","2019-06-25T14:04:13+0000","Kearney","NE","68845","US","NE",2019-06-28
"45070717","NE59","https://www.petfinder.com/dog/joby-45070717/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Boxer",NA,FALSE,"FALSE","Brown / Chocolate","White / Cream",NA,"Adult","Male","Medium","Short",TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Joby","Yo, I&#039;m Joby! I&#039;m a nice, goofy guy looking for my forever family. I&#039;ve not spent too much time inside...","independent|goofy|easy going","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45070717/1/?bust=1561470951","adoptable","2019-06-25T13:58:06+0000","Kearney","NE","68845","US","NE",2019-06-28
"45077250","NE13","https://www.petfinder.com/dog/koda-bear-45077250/ne/grand-island/central-nebraska-humane-society-ne13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","German Shepherd Dog",NA,TRUE,"FALSE","White / Cream",NA,NA,"Young","Male","Large","Long",TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Koda-Bear",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45077250/1/?bust=1561466748","adoptable","2019-06-25T12:46:09+0000","Grand Island","NE","68801","US","NE",2019-06-28
"45056347","NE111","https://www.petfinder.com/dog/sissy-45056347/ne/hastings/start-over-rover-inc-ne111/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Pomeranian","Japanese Chin",TRUE,"FALSE",NA,NA,NA,"Adult","Female","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Sissy",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45056347/1/?bust=1561697797","adoptable","2019-06-22T19:39:12+0000","Hastings","NE","68901","US","NE",2019-06-28
"45056346","NE111","https://www.petfinder.com/dog/opie-45056346/ne/hastings/start-over-rover-inc-ne111/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Pomeranian","Japanese Chin",TRUE,"FALSE",NA,NA,NA,"Adult","Male","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Opie",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45056346/1/?bust=1561697799","adoptable","2019-06-22T19:39:12+0000","Hastings","NE","68901","US","NE",2019-06-28
"45030012","NE13","https://www.petfinder.com/dog/balto-45030012/ne/grand-island/central-nebraska-humane-society-ne13/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Husky",NA,FALSE,"FALSE","Black","White / Cream",NA,"Young","Male","Large","Medium",TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Balto",NA,"NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45030012/1/?bust=1561044391","adoptable","2019-06-20T15:26:59+0000","Grand Island","NE","68801","US","NE",2019-06-28
