"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45107434","NM133","https://www.petfinder.com/dog/zorro-45107434/nm/albuquerque/enchantmutts-inc-nm133/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Newfoundland Dog","Retriever",TRUE,"FALSE","Black",NA,NA,"Adult","Male","Large","Long",TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,"Zorro","Zorro is a Courtesy Listing with Enchantmutts and has not been evaluated.  Please contact the Foster Parent for additional information...","Goofy|loving|active",NA,"adoptable","2019-06-28T16:13:53+0000","Albuquerque","NM","87108","US","NM",2019-06-28
"45105827","NM218","https://www.petfinder.com/dog/maddie-45105827/nm/mountainair/mountainair-animal-control-nm218/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Cairn Terrier",NA,TRUE,"FALSE","Yellow / Tan / Blond / Fawn",NA,NA,"Adult","Female","Small","Medium",FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Maddie","This is Maddie: A 7 to 8-year-old Cairn Terrier mix. Look up the definition of “snuggly lapdog “in the dictionary...","Loving|playful|lap dog","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45105827/1/?bust=1561678685","adoptable","2019-06-27T23:39:53+0000","Mountainair","NM","87036","US","NM",2019-06-28
"45104222","NM41","https://www.petfinder.com/dog/william-45104222/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Baby","Male","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"WILLIAM","William is a 3 month old puppy recently transferred in from an in-state partner shelter.  He is about 23 pounds...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104222/1/?bust=1561679696","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104219","NM41","https://www.petfinder.com/dog/freckles-45104219/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Young","Female","Large",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"FRECKLES","Meet Freckles! She is a 1 ½ year old gal who found her way to the animal shelter as a...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104219/1/?bust=1561679695","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104218","NM41","https://www.petfinder.com/dog/lupin-45104218/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed","Husky",TRUE,"FALSE",NA,NA,NA,"Baby","Male","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"LUPIN","Meet Lupin! This handsome 2 month old puppy currently weighs about 22 pounds. Lupin is a pup that loves to...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104218/1/?bust=1561679697","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104223","NM41","https://www.petfinder.com/dog/jean-luc-45104223/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Baby","Male","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"JEAN LUC","Jean Luc is a 3 month old puppy recently transferred in from an in-state partner shelter.  He is about 20...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104223/1/?bust=1561679698","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104221","NM41","https://www.petfinder.com/dog/quillo-45104221/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Young","Female","Medium",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"QUILLO","Meet Quillo! She is a 1 year old gal who found her way to the animal shelter as a stray....","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104221/1/?bust=1561679688","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104224","NM41","https://www.petfinder.com/dog/tasha-45104224/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Baby","Female","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"TASHA","Tasha is a 3 month old puppy recently transferred in from an in-state partner shelter.  She is about 22 pounds...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104224/1/?bust=1561679688","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104220","NM41","https://www.petfinder.com/dog/daniel-45104220/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Miniature Pinscher","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Young","Male","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"DANIEL","Meet Daniel! He is a handsome pooch who currently weighs about 12 pounds. He came to the shelter as a...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104220/1/?bust=1561679693","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
"45104227","NM41","https://www.petfinder.com/dog/elle-45104227/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Baby","Female","Small",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"ELLE","Elle is a 3 month old puppy recently transferred in from an in-state partner shelter.  She is about 19 pounds...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45104227/1/?bust=1561679690","adoptable","2019-06-27T21:12:39+0000","Santa Fe","NM","87507","US","NM",2019-06-28
