"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45103796","HI06","https://www.petfinder.com/dog/isabelle-45103796/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Whippet",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Isabelle","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103796/1/?bust=1561680368","adoptable","2019-06-27T21:04:59+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103795","HI06","https://www.petfinder.com/dog/margot-45103795/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Margot","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103795/1/?bust=1561680367","adoptable","2019-06-27T21:04:59+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103790","HI06","https://www.petfinder.com/dog/buddy-45103790/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Corgi",NA,TRUE,"FALSE",NA,NA,NA,"Senior","Male","Medium",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Buddy","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103790/1/?bust=1561680366","adoptable","2019-06-27T21:04:58+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103789","HI06","https://www.petfinder.com/dog/cha-cha-45103789/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Cha Cha","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103789/1/?bust=1561680364","adoptable","2019-06-27T21:04:58+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103793","HI06","https://www.petfinder.com/dog/sissy-45103793/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Large",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Sissy","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103793/1/?bust=1561680365","adoptable","2019-06-27T21:04:58+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103792","HI06","https://www.petfinder.com/dog/roscoe-45103792/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Male","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Roscoe","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103792/1/?bust=1561680356","adoptable","2019-06-27T21:04:58+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45103791","HI06","https://www.petfinder.com/dog/keiki-45103791/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Chihuahua","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Adult","Male","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Keiki","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45103791/1/?bust=1561680360","adoptable","2019-06-27T21:04:58+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45093678","HI06","https://www.petfinder.com/dog/peach-45093678/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Hound",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Peach","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45093678/1/?bust=1561597392","adoptable","2019-06-26T22:14:04+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45093676","HI06","https://www.petfinder.com/dog/ava-45093676/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Ava","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45093676/1/?bust=1561680361","adoptable","2019-06-26T22:14:04+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45093674","HI06","https://www.petfinder.com/dog/baylee-45093674/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Pit Bull Terrier","Catahoula Leopard Dog",TRUE,"FALSE",NA,NA,NA,"Young","Male","Medium",NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Baylee","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45093674/1/?bust=1561597388","adoptable","2019-06-26T22:14:03+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45076477","HI06","https://www.petfinder.com/dog/handsome-45076477/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,TRUE,"FALSE",NA,NA,NA,"Adult","Male","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Handsome","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45076477/1/?bust=1561455539","adoptable","2019-06-25T07:11:42+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
"45076478","HI06","https://www.petfinder.com/dog/noni-45076478/hi/kailua-kona/hawaii-island-humane-society-hi06/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Wirehaired Pointing Griffon","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Noni","","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45076478/1/?bust=1561455543","adoptable","2019-06-25T07:11:42+0000","Kailua Kona","HI","96740","US","HI",2019-06-28
