"id","org_id","url","type","species","breed_primary","breed_secondary","breed_mixed","breed_unknown","color_primary","color_secondary","color_tertiary","age","sex","size","coat","fixed","house_trained","declawed","special_needs","shots_current","env_children","env_dogs","env_cats","name","description","tags","photo","status","posted","contact_city","contact_state","contact_zip","contact_country","stateQ","accessed"
"45105427","ID47","https://www.petfinder.com/dog/scruffy-45105427/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Terrier","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Adult","Male","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Scruffy",NA,"NA",NA,"adoptable","2019-06-27T21:35:41+0000","Hailey","ID","83333","US","ID",2019-06-28
"45105428","ID47","https://www.petfinder.com/dog/dw-45105428/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Terrier","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Young","Female","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"DW",NA,"NA",NA,"adoptable","2019-06-27T21:35:41+0000","Hailey","ID","83333","US","ID",2019-06-28
"45105429","ID47","https://www.petfinder.com/dog/corey-45105429/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Hound","Mixed Breed",TRUE,"FALSE",NA,NA,NA,"Young","Male","Medium",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Corey",NA,"NA",NA,"adoptable","2019-06-27T21:35:41+0000","Hailey","ID","83333","US","ID",2019-06-28
"45105420","ID47","https://www.petfinder.com/dog/lucy-45105420/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Shepherd",NA,FALSE,"FALSE",NA,NA,NA,"Adult","Female","Medium",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Lucy","Lovely Lucy is looking for a home where she can romp, get lots of cuddle time, and enjoy a calm...","NA","https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/45105420/1/?bust=1561676212","adoptable","2019-06-27T21:35:41+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094972","ID47","https://www.petfinder.com/dog/cain-45094972/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Australian Shepherd",NA,TRUE,"FALSE",NA,NA,NA,"Young","Male","Medium",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Cain",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094973","ID47","https://www.petfinder.com/dog/hanz-45094973/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Terrier",NA,TRUE,"FALSE",NA,NA,NA,"Young","Male","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Hanz",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094974","ID47","https://www.petfinder.com/dog/remi-45094974/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Black Labrador Retriever",NA,TRUE,"FALSE",NA,NA,NA,"Baby","Female","Medium",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Remi",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094975","ID47","https://www.petfinder.com/dog/ellie-45094975/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Mixed Breed",NA,FALSE,"FALSE",NA,NA,NA,"Baby","Female","Small",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Ellie",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094976","ID47","https://www.petfinder.com/dog/jax-45094976/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Black Labrador Retriever",NA,FALSE,"FALSE",NA,NA,NA,"Adult","Male","Large",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Jax",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
"45094977","ID47","https://www.petfinder.com/dog/vivi-45094977/id/hailey/mountain-humane-id47/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669","Dog","Dog","Flat-Coated Retriever","Black Labrador Retriever",TRUE,"FALSE",NA,NA,NA,"Adult","Female","Large",NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,"Vivi",NA,"NA",NA,"adoptable","2019-06-26T22:44:00+0000","Hailey","ID","83333","US","ID",2019-06-28
